r_id,feedback_id,v_id,v_type,questions,answers
R6273,F3873,V0977,Four wheeler,how was the drivers behavior,1
R6277,F3877,V0952,Four wheeler,rate the cleanliness of your cab,3
R6277,F3877,V0952,Four wheeler,how was the drivers behavior,3
R6278,F3878,V1391,Four wheeler,rate the cleanliness of your cab,3
R6278,F3878,V1391,Four wheeler,how was the drivers behavior,3
R6279,F3879,V0969,Four wheeler,rate the cleanliness of your cab,3
R6279,F3879,V0969,Four wheeler,how was the drivers behavior,4
R6280,F3880,V1639,Four wheeler,rate the cleanliness of your cab,4
R6280,F3880,V1639,Four wheeler,how was the drivers behavior,4
R6281,F3881,V1657,Bike,rate the use of helmet of your driver,1
R6281,F3881,V1657,Bike,rate the friendliness of your driver,4
R6282,F3882,V1209,Four wheeler,rate the cleanliness of your cab,3
R6282,F3882,V1209,Four wheeler,how was the drivers behavior,2
R6283,F3883,V1653,Auto,rate the cleanliness of your cab,4
R6283,F3883,V1653,Auto,how was the drivers behavior,4
R6284,F3884,V1446,Auto,rate the cleanliness of your cab,1
R6284,F3884,V1446,Auto,how was the drivers behavior,2
R6285,F3885,V1120,Four wheeler,rate the cleanliness of your cab,2
R6285,F3885,V1120,Four wheeler,how was the drivers behavior,1
R6286,F3886,V0885,Four wheeler,rate the cleanliness of your cab,2
R6286,F3886,V0885,Four wheeler,how was the drivers behavior,3
R6287,F3887,V1735,Auto,rate the cleanliness of your cab,1
R6287,F3887,V1735,Auto,how was the drivers behavior,1
R6289,F3889,V1382,Auto,rate the cleanliness of your cab,3
R6289,F3889,V1382,Auto,how was the drivers behavior,4
R6290,F3890,V1642,Auto,rate the cleanliness of your cab,1
R6290,F3890,V1642,Auto,how was the drivers behavior,1
R6291,F3891,V0950,Auto,rate the cleanliness of your cab,1
R6291,F3891,V0950,Auto,how was the drivers behavior,2
R6292,F3892,V0879,Auto,rate the cleanliness of your cab,4
R6292,F3892,V0879,Auto,how was the drivers behavior,3
R6293,F3893,V0921,Four wheeler,rate the cleanliness of your cab,3
R6293,F3893,V0921,Four wheeler,how was the drivers behavior,4
R6294,F3894,V1411,Four wheeler,rate the cleanliness of your cab,2
R6294,F3894,V1411,Four wheeler,how was the drivers behavior,3
R6295,F3895,V0945,Four wheeler,rate the cleanliness of your cab,3
R6295,F3895,V0945,Four wheeler,how was the drivers behavior,2
R6297,F3897,V1170,Four wheeler,rate the cleanliness of your cab,2
R6297,F3897,V1170,Four wheeler,how was the drivers behavior,3
R6298,F3898,V1413,Auto,rate the cleanliness of your cab,2
R6298,F3898,V1413,Auto,how was the drivers behavior,3
R6299,F3899,V1084,Auto,rate the cleanliness of your cab,3
R6299,F3899,V1084,Auto,how was the drivers behavior,2
R6301,F3901,V0936,Four wheeler,rate the cleanliness of your cab,3
R6301,F3901,V0936,Four wheeler,how was the drivers behavior,3
R6302,F3902,V1018,Auto,rate the cleanliness of your cab,2
R6302,F3902,V1018,Auto,how was the drivers behavior,3
R6304,F3904,V1421,Bike,rate the use of helmet of your driver,3
R6304,F3904,V1421,Bike,rate the friendliness of your driver,3
R6305,F3905,V1382,Auto,rate the cleanliness of your cab,4
R6305,F3905,V1382,Auto,how was the drivers behavior,2
R6306,F3906,V1033,Four wheeler,rate the cleanliness of your cab,4
R6306,F3906,V1033,Four wheeler,how was the drivers behavior,4
R6307,F3907,V1001,Auto,rate the cleanliness of your cab,3
R6307,F3907,V1001,Auto,how was the drivers behavior,1
R6308,F3908,V0911,Auto,rate the cleanliness of your cab,2
R6308,F3908,V0911,Auto,how was the drivers behavior,3
R6310,F3910,V1402,Auto,rate the cleanliness of your cab,2
R6310,F3910,V1402,Auto,how was the drivers behavior,1
R6311,F3911,V0930,Auto,rate the cleanliness of your cab,4
R6311,F3911,V0930,Auto,how was the drivers behavior,1
R6312,F3912,V1031,Bike,rate the use of helmet of your driver,1
R6312,F3912,V1031,Bike,rate the friendliness of your driver,4
R6313,F3913,V1329,Auto,rate the cleanliness of your cab,3
R6313,F3913,V1329,Auto,how was the drivers behavior,1
R6317,F3917,V0912,Auto,rate the cleanliness of your cab,2
R6317,F3917,V0912,Auto,how was the drivers behavior,4
R6319,F3919,V1165,Auto,rate the cleanliness of your cab,3
R6319,F3919,V1165,Auto,how was the drivers behavior,2
R6320,F3920,V1050,Four wheeler,rate the cleanliness of your cab,3
R6320,F3920,V1050,Four wheeler,how was the drivers behavior,4
R6321,F3921,V1235,Auto,rate the cleanliness of your cab,4
R6321,F3921,V1235,Auto,how was the drivers behavior,3
R6322,F3922,V1201,Auto,rate the cleanliness of your cab,4
R6322,F3922,V1201,Auto,how was the drivers behavior,3
R6323,F3923,V1225,Auto,rate the cleanliness of your cab,4
R6323,F3923,V1225,Auto,how was the drivers behavior,3
R6325,F3925,V1299,Bike,rate the use of helmet of your driver,4
R6325,F3925,V1299,Bike,rate the friendliness of your driver,2
R6327,F3927,V1229,Four wheeler,rate the cleanliness of your cab,1
R6327,F3927,V1229,Four wheeler,how was the drivers behavior,1
R6328,F3928,V1413,Auto,rate the cleanliness of your cab,4
R6328,F3928,V1413,Auto,how was the drivers behavior,4
R6330,F3930,V1655,Auto,rate the cleanliness of your cab,2
R6330,F3930,V1655,Auto,how was the drivers behavior,3
R6334,F3934,V1526,Auto,rate the cleanliness of your cab,4
R6334,F3934,V1526,Auto,how was the drivers behavior,3
R6335,F3935,V1238,Auto,rate the cleanliness of your cab,1
R6335,F3935,V1238,Auto,how was the drivers behavior,2
R6338,F3938,V1049,Auto,rate the cleanliness of your cab,1
R6338,F3938,V1049,Auto,how was the drivers behavior,2
R6339,F3939,V1637,Four wheeler,rate the cleanliness of your cab,1
R6339,F3939,V1637,Four wheeler,how was the drivers behavior,4
R6340,F3940,V0905,Four wheeler,rate the cleanliness of your cab,3
R6340,F3940,V0905,Four wheeler,how was the drivers behavior,4
R6341,F3941,V1159,Four wheeler,rate the cleanliness of your cab,2
R6341,F3941,V1159,Four wheeler,how was the drivers behavior,2
R6342,F3942,V1088,Auto,rate the cleanliness of your cab,2
R6342,F3942,V1088,Auto,how was the drivers behavior,2
R6343,F3943,V1221,Auto,rate the cleanliness of your cab,3
R6343,F3943,V1221,Auto,how was the drivers behavior,1
R6344,F3944,V1304,Auto,rate the cleanliness of your cab,2
R6344,F3944,V1304,Auto,how was the drivers behavior,2
R6345,F3945,V1288,Four wheeler,rate the cleanliness of your cab,2
R6345,F3945,V1288,Four wheeler,how was the drivers behavior,1
R6346,F3946,V1661,Auto,rate the cleanliness of your cab,2
R6346,F3946,V1661,Auto,how was the drivers behavior,2
R6347,F3947,V1373,Auto,rate the cleanliness of your cab,2
R6347,F3947,V1373,Auto,how was the drivers behavior,2
R6348,F3948,V1525,Auto,rate the cleanliness of your cab,4
R6348,F3948,V1525,Auto,how was the drivers behavior,4
R6350,F3950,V1151,Bike,rate the use of helmet of your driver,4
R6350,F3950,V1151,Bike,rate the friendliness of your driver,4
R6351,F3951,V1429,Auto,rate the cleanliness of your cab,4
R6351,F3951,V1429,Auto,how was the drivers behavior,1
R6352,F3952,V1686,Auto,rate the cleanliness of your cab,2
R6352,F3952,V1686,Auto,how was the drivers behavior,1
R6356,F3956,V0911,Auto,rate the cleanliness of your cab,1
R6356,F3956,V0911,Auto,how was the drivers behavior,3
R6357,F3957,V1679,Auto,rate the cleanliness of your cab,1
R6357,F3957,V1679,Auto,how was the drivers behavior,2
R6358,F3958,V1022,Auto,rate the cleanliness of your cab,2
R6358,F3958,V1022,Auto,how was the drivers behavior,2
R6361,F3961,V1593,Auto,rate the cleanliness of your cab,4
R6361,F3961,V1593,Auto,how was the drivers behavior,1
R6364,F3964,V1427,Auto,rate the cleanliness of your cab,1
R6364,F3964,V1427,Auto,how was the drivers behavior,4
R6365,F3965,V0946,Four wheeler,rate the cleanliness of your cab,3
R6365,F3965,V0946,Four wheeler,how was the drivers behavior,1
R6366,F3966,V1541,Bike,rate the use of helmet of your driver,4
R6366,F3966,V1541,Bike,rate the friendliness of your driver,2
R6367,F3967,V1050,Four wheeler,rate the cleanliness of your cab,1
R6367,F3967,V1050,Four wheeler,how was the drivers behavior,4
R6368,F3968,V1543,Bike,rate the use of helmet of your driver,3
R6368,F3968,V1543,Bike,rate the friendliness of your driver,1
R6371,F3971,V1238,Auto,rate the cleanliness of your cab,1
R6371,F3971,V1238,Auto,how was the drivers behavior,2
R6373,F3973,V0932,Auto,rate the cleanliness of your cab,2
R6373,F3973,V0932,Auto,how was the drivers behavior,2
R6376,F3976,V1469,Four wheeler,rate the cleanliness of your cab,3
R6376,F3976,V1469,Four wheeler,how was the drivers behavior,4
R6377,F3977,V1297,Bike,rate the use of helmet of your driver,3
R6377,F3977,V1297,Bike,rate the friendliness of your driver,1
R6378,F3978,V0973,Auto,rate the cleanliness of your cab,3
R6378,F3978,V0973,Auto,how was the drivers behavior,2
R6379,F3979,V1596,Auto,rate the cleanliness of your cab,1
R6379,F3979,V1596,Auto,how was the drivers behavior,3
R6381,F3981,V0981,Four wheeler,rate the cleanliness of your cab,2
R6381,F3981,V0981,Four wheeler,how was the drivers behavior,2
R6382,F3982,V1482,Four wheeler,rate the cleanliness of your cab,3
R6382,F3982,V1482,Four wheeler,how was the drivers behavior,2
R6383,F3983,V1172,Auto,rate the cleanliness of your cab,1
R6383,F3983,V1172,Auto,how was the drivers behavior,4
R6384,F3984,V1591,Auto,rate the cleanliness of your cab,2
R6384,F3984,V1591,Auto,how was the drivers behavior,2
R6385,F3985,V1468,Auto,rate the cleanliness of your cab,3
R6385,F3985,V1468,Auto,how was the drivers behavior,4
R6386,F3986,V1334,Auto,rate the cleanliness of your cab,2
R6386,F3986,V1334,Auto,how was the drivers behavior,1
R6387,F3987,V1445,Four wheeler,rate the cleanliness of your cab,2
R6387,F3987,V1445,Four wheeler,how was the drivers behavior,3
R6389,F3989,V0969,Four wheeler,rate the cleanliness of your cab,4
R6389,F3989,V0969,Four wheeler,how was the drivers behavior,4
R6392,F3992,V1089,Four wheeler,rate the cleanliness of your cab,2
R6392,F3992,V1089,Four wheeler,how was the drivers behavior,1
R6393,F3993,V1495,Four wheeler,rate the cleanliness of your cab,3
R6393,F3993,V1495,Four wheeler,how was the drivers behavior,3
R6394,F3994,V1645,Auto,rate the cleanliness of your cab,2
R6394,F3994,V1645,Auto,how was the drivers behavior,2
R6395,F3995,V1529,Auto,rate the cleanliness of your cab,1
R6395,F3995,V1529,Auto,how was the drivers behavior,1
R6396,F3996,V1485,Four wheeler,rate the cleanliness of your cab,4
R6396,F3996,V1485,Four wheeler,how was the drivers behavior,4
R6398,F3998,V0911,Auto,rate the cleanliness of your cab,1
R6398,F3998,V0911,Auto,how was the drivers behavior,1
R6399,F3999,V1309,Bike,rate the use of helmet of your driver,4
R6399,F3999,V1309,Bike,rate the friendliness of your driver,3
R6401,F4001,V1473,Auto,rate the cleanliness of your cab,1
R6401,F4001,V1473,Auto,how was the drivers behavior,2
R6402,F4002,V1000,Bike,rate the use of helmet of your driver,3
R6402,F4002,V1000,Bike,rate the friendliness of your driver,4
R6403,F4003,V1538,Bike,rate the use of helmet of your driver,2
R6403,F4003,V1538,Bike,rate the friendliness of your driver,4
R6404,F4004,V1182,Four wheeler,rate the cleanliness of your cab,3
R6404,F4004,V1182,Four wheeler,how was the drivers behavior,3
R6405,F4005,V1196,Four wheeler,rate the cleanliness of your cab,4
R6405,F4005,V1196,Four wheeler,how was the drivers behavior,1
R6408,F4008,V1482,Four wheeler,rate the cleanliness of your cab,2
R6408,F4008,V1482,Four wheeler,how was the drivers behavior,4
R6410,F4010,V1731,Auto,rate the cleanliness of your cab,3
R6410,F4010,V1731,Auto,how was the drivers behavior,2
R6412,F4012,V1206,Four wheeler,rate the cleanliness of your cab,3
R6412,F4012,V1206,Four wheeler,how was the drivers behavior,1
R6415,F4015,V1065,Auto,rate the cleanliness of your cab,1
R6415,F4015,V1065,Auto,how was the drivers behavior,1
R6416,F4016,V1427,Auto,rate the cleanliness of your cab,2
R6416,F4016,V1427,Auto,how was the drivers behavior,1
R6417,F4017,V1128,Bike,rate the use of helmet of your driver,4
R6417,F4017,V1128,Bike,rate the friendliness of your driver,1
R6419,F4019,V0970,Auto,rate the cleanliness of your cab,3
R6419,F4019,V0970,Auto,how was the drivers behavior,4
R6420,F4020,V0951,Auto,rate the cleanliness of your cab,3
R6420,F4020,V0951,Auto,how was the drivers behavior,4
R6421,F4021,V1367,Four wheeler,rate the cleanliness of your cab,3
R6421,F4021,V1367,Four wheeler,how was the drivers behavior,3
R6422,F4022,V1273,Four wheeler,rate the cleanliness of your cab,1
R6422,F4022,V1273,Four wheeler,how was the drivers behavior,3
R6423,F4023,V1712,Auto,rate the cleanliness of your cab,2
R6423,F4023,V1712,Auto,how was the drivers behavior,3
R6425,F4025,V1197,Auto,rate the cleanliness of your cab,1
R6425,F4025,V1197,Auto,how was the drivers behavior,1
R6426,F4026,V1440,Auto,rate the cleanliness of your cab,3
R6426,F4026,V1440,Auto,how was the drivers behavior,3
R6427,F4027,V1095,Four wheeler,rate the cleanliness of your cab,4
R6427,F4027,V1095,Four wheeler,how was the drivers behavior,1
R6428,F4028,V0918,Auto,rate the cleanliness of your cab,2
R6428,F4028,V0918,Auto,how was the drivers behavior,4
R6431,F4031,V1453,Auto,rate the cleanliness of your cab,1
R6431,F4031,V1453,Auto,how was the drivers behavior,1
R6432,F4032,V1208,Four wheeler,rate the cleanliness of your cab,2
R6432,F4032,V1208,Four wheeler,how was the drivers behavior,1
R6433,F4033,V0975,Bike,rate the use of helmet of your driver,2
R6433,F4033,V0975,Bike,rate the friendliness of your driver,4
R6434,F4034,V1150,Auto,rate the cleanliness of your cab,3
R6434,F4034,V1150,Auto,how was the drivers behavior,4
R6436,F4036,V1259,Four wheeler,rate the cleanliness of your cab,2
R6436,F4036,V1259,Four wheeler,how was the drivers behavior,1
R6437,F4037,V0947,Auto,rate the cleanliness of your cab,1
R6437,F4037,V0947,Auto,how was the drivers behavior,2
R6438,F4038,V1239,Four wheeler,rate the cleanliness of your cab,1
R6438,F4038,V1239,Four wheeler,how was the drivers behavior,3
R6439,F4039,V1361,Bike,rate the use of helmet of your driver,4
R6439,F4039,V1361,Bike,rate the friendliness of your driver,4
R6440,F4040,V1278,Bike,rate the use of helmet of your driver,4
R6440,F4040,V1278,Bike,rate the friendliness of your driver,4
R6441,F4041,V0967,Bike,rate the use of helmet of your driver,3
R6441,F4041,V0967,Bike,rate the friendliness of your driver,4
R6444,F4044,V1166,Auto,rate the cleanliness of your cab,1
R6444,F4044,V1166,Auto,how was the drivers behavior,3
R6445,F4045,V1451,Auto,rate the cleanliness of your cab,3
R6445,F4045,V1451,Auto,how was the drivers behavior,4
R6446,F4046,V1423,Auto,rate the cleanliness of your cab,1
R6446,F4046,V1423,Auto,how was the drivers behavior,4
R6447,F4047,V1406,Bike,rate the use of helmet of your driver,1
R6447,F4047,V1406,Bike,rate the friendliness of your driver,1
R6448,F4048,V0940,Auto,rate the cleanliness of your cab,4
R6448,F4048,V0940,Auto,how was the drivers behavior,3
R6449,F4049,V1218,Four wheeler,rate the cleanliness of your cab,3
R6449,F4049,V1218,Four wheeler,how was the drivers behavior,1
R6450,F4050,V1316,Bike,rate the use of helmet of your driver,1
R6450,F4050,V1316,Bike,rate the friendliness of your driver,2
R6451,F4051,V1194,Auto,rate the cleanliness of your cab,2
R6451,F4051,V1194,Auto,how was the drivers behavior,2
R6452,F4052,V1026,Four wheeler,rate the cleanliness of your cab,4
R6452,F4052,V1026,Four wheeler,how was the drivers behavior,3
R6453,F4053,V1609,Four wheeler,rate the cleanliness of your cab,2
R6453,F4053,V1609,Four wheeler,how was the drivers behavior,1
R6454,F4054,V0861,Four wheeler,rate the cleanliness of your cab,2
R6454,F4054,V0861,Four wheeler,how was the drivers behavior,1
R6455,F4055,V1007,Auto,rate the cleanliness of your cab,1
R6455,F4055,V1007,Auto,how was the drivers behavior,1
R6456,F4056,V1401,Four wheeler,rate the cleanliness of your cab,1
R6456,F4056,V1401,Four wheeler,how was the drivers behavior,2
R6457,F4057,V0935,Auto,rate the cleanliness of your cab,2
R6457,F4057,V0935,Auto,how was the drivers behavior,4
R6458,F4058,V1051,Four wheeler,rate the cleanliness of your cab,4
R6458,F4058,V1051,Four wheeler,how was the drivers behavior,1
R6461,F4061,V1114,Auto,rate the cleanliness of your cab,3
R6461,F4061,V1114,Auto,how was the drivers behavior,1
R6464,F4064,V1314,Four wheeler,rate the cleanliness of your cab,3
R6464,F4064,V1314,Four wheeler,how was the drivers behavior,1
R6465,F4065,V0912,Auto,rate the cleanliness of your cab,2
R6465,F4065,V0912,Auto,how was the drivers behavior,1
R6466,F4066,V1196,Four wheeler,rate the cleanliness of your cab,3
R6466,F4066,V1196,Four wheeler,how was the drivers behavior,2
R6467,F4067,V1338,Auto,rate the cleanliness of your cab,2
R6467,F4067,V1338,Auto,how was the drivers behavior,4
R6468,F4068,V1125,Four wheeler,rate the cleanliness of your cab,1
R6468,F4068,V1125,Four wheeler,how was the drivers behavior,2
R6469,F4069,V1745,Bike,rate the use of helmet of your driver,1
R6469,F4069,V1745,Bike,rate the friendliness of your driver,2
R6471,F4071,V1448,Auto,rate the cleanliness of your cab,2
R6471,F4071,V1448,Auto,how was the drivers behavior,3
R6474,F4074,V1684,Four wheeler,rate the cleanliness of your cab,2
R6474,F4074,V1684,Four wheeler,how was the drivers behavior,2
R6475,F4075,V1013,Four wheeler,rate the cleanliness of your cab,1
R6475,F4075,V1013,Four wheeler,how was the drivers behavior,1
R6476,F4076,V1118,Auto,rate the cleanliness of your cab,3
R6476,F4076,V1118,Auto,how was the drivers behavior,4
R6477,F4077,V1004,Auto,rate the cleanliness of your cab,2
R6477,F4077,V1004,Auto,how was the drivers behavior,4
R6478,F4078,V0915,Bike,rate the use of helmet of your driver,1
R6478,F4078,V0915,Bike,rate the friendliness of your driver,4
R6479,F4079,V0939,Auto,rate the cleanliness of your cab,4
R6479,F4079,V0939,Auto,how was the drivers behavior,2
R6480,F4080,V0967,Bike,rate the use of helmet of your driver,4
R6480,F4080,V0967,Bike,rate the friendliness of your driver,1
R6482,F4082,V1028,Auto,rate the cleanliness of your cab,3
R6482,F4082,V1028,Auto,how was the drivers behavior,3
R6483,F4083,V1026,Four wheeler,rate the cleanliness of your cab,3
