r_id,feedback_id,v_id,v_type,questions,answers
R1841,F1841,V0640,Auto,rate the cleanliness of your cab,2
R1841,F1841,V0640,Auto,how was the drivers behavior,2
R1843,F1843,V0400,Four wheeler,rate the cleanliness of your cab,2
R1843,F1843,V0400,Four wheeler,how was the drivers behavior,1
R1844,F1844,V0470,Auto,rate the cleanliness of your cab,4
R1844,F1844,V0470,Auto,how was the drivers behavior,1
R1845,F1845,V0724,Auto,rate the cleanliness of your cab,3
R1845,F1845,V0724,Auto,how was the drivers behavior,1
R1846,F1846,V0040,Four wheeler,rate the cleanliness of your cab,3
R1846,F1846,V0040,Four wheeler,how was the drivers behavior,1
R1847,F1847,V0636,Four wheeler,rate the cleanliness of your cab,4
R1847,F1847,V0636,Four wheeler,how was the drivers behavior,3
R1850,F1850,V0268,Auto,rate the cleanliness of your cab,1
R1850,F1850,V0268,Auto,how was the drivers behavior,1
R1851,F1851,V0523,Auto,rate the cleanliness of your cab,2
R1851,F1851,V0523,Auto,how was the drivers behavior,3
R1853,F1853,V0076,Auto,rate the cleanliness of your cab,4
R1853,F1853,V0076,Auto,how was the drivers behavior,3
R1854,F1854,V0426,Auto,rate the cleanliness of your cab,4
R1854,F1854,V0426,Auto,how was the drivers behavior,1
R1856,F1856,V0743,Auto,rate the cleanliness of your cab,2
R1856,F1856,V0743,Auto,how was the drivers behavior,4
R1858,F1858,V0278,Four wheeler,rate the cleanliness of your cab,2
R1858,F1858,V0278,Four wheeler,how was the drivers behavior,1
R1859,F1859,V0121,Four wheeler,rate the cleanliness of your cab,4
R1859,F1859,V0121,Four wheeler,how was the drivers behavior,1
R1860,F1860,V0261,Auto,rate the cleanliness of your cab,2
R1860,F1860,V0261,Auto,how was the drivers behavior,4
R1861,F1861,V0220,Auto,rate the cleanliness of your cab,3
R1861,F1861,V0220,Auto,how was the drivers behavior,4
R1862,F1862,V0027,Auto,rate the cleanliness of your cab,4
R1862,F1862,V0027,Auto,how was the drivers behavior,3
R1863,F1863,V0718,Auto,rate the cleanliness of your cab,3
R1863,F1863,V0718,Auto,how was the drivers behavior,1
R1865,F1865,V0310,Auto,rate the cleanliness of your cab,1
R1865,F1865,V0310,Auto,how was the drivers behavior,3
R1868,F1868,V0763,Auto,rate the cleanliness of your cab,1
R1868,F1868,V0763,Auto,how was the drivers behavior,4
R1869,F1869,V0212,Auto,rate the cleanliness of your cab,4
R1869,F1869,V0212,Auto,how was the drivers behavior,3
R1872,F1872,V0721,Four wheeler,rate the cleanliness of your cab,1
R1872,F1872,V0721,Four wheeler,how was the drivers behavior,3
R1873,F1873,V0320,Auto,rate the cleanliness of your cab,2
R1873,F1873,V0320,Auto,how was the drivers behavior,3
R1876,F1876,V0539,Auto,rate the cleanliness of your cab,1
R1876,F1876,V0539,Auto,how was the drivers behavior,4
R1877,F1877,V0321,Auto,rate the cleanliness of your cab,3
R1877,F1877,V0321,Auto,how was the drivers behavior,4
R1878,F1878,V0639,Auto,rate the cleanliness of your cab,4
R1878,F1878,V0639,Auto,how was the drivers behavior,2
R1879,F1879,V0264,Auto,rate the cleanliness of your cab,2
R1879,F1879,V0264,Auto,how was the drivers behavior,3
R1880,F1880,V0251,Four wheeler,rate the cleanliness of your cab,4
R1880,F1880,V0251,Four wheeler,how was the drivers behavior,2
R1881,F1881,V0045,Auto,rate the cleanliness of your cab,4
R1881,F1881,V0045,Auto,how was the drivers behavior,1
R1882,F1882,V0090,Auto,rate the cleanliness of your cab,3
R1882,F1882,V0090,Auto,how was the drivers behavior,3
R1883,F1883,V0343,Auto,rate the cleanliness of your cab,1
R1883,F1883,V0343,Auto,how was the drivers behavior,3
R1884,F1884,V0483,Auto,rate the cleanliness of your cab,3
R1884,F1884,V0483,Auto,how was the drivers behavior,3
R1885,F1885,V0031,Auto,rate the cleanliness of your cab,3
R1885,F1885,V0031,Auto,how was the drivers behavior,1
R1886,F1886,V0277,Auto,rate the cleanliness of your cab,1
R1886,F1886,V0277,Auto,how was the drivers behavior,3
R1887,F1887,V0648,Auto,rate the cleanliness of your cab,3
R1887,F1887,V0648,Auto,how was the drivers behavior,4
R1889,F1889,V0419,Auto,rate the cleanliness of your cab,2
R1889,F1889,V0419,Auto,how was the drivers behavior,3
R1890,F1890,V0011,Auto,rate the cleanliness of your cab,4
R1890,F1890,V0011,Auto,how was the drivers behavior,1
R1891,F1891,V0497,Auto,rate the cleanliness of your cab,2
R1891,F1891,V0497,Auto,how was the drivers behavior,1
R1892,F1892,V0778,Auto,rate the cleanliness of your cab,4
R1892,F1892,V0778,Auto,how was the drivers behavior,4
R1893,F1893,V0693,Auto,rate the cleanliness of your cab,3
R1893,F1893,V0693,Auto,how was the drivers behavior,2
R1895,F1895,V0204,Auto,rate the cleanliness of your cab,1
R1895,F1895,V0204,Auto,how was the drivers behavior,4
R1896,F1896,V0321,Auto,rate the cleanliness of your cab,1
R1896,F1896,V0321,Auto,how was the drivers behavior,2
R1897,F1897,V0480,Auto,rate the cleanliness of your cab,1
R1897,F1897,V0480,Auto,how was the drivers behavior,2
R1899,F1899,V0661,Four wheeler,rate the cleanliness of your cab,1
R1899,F1899,V0661,Four wheeler,how was the drivers behavior,4
R1901,F1901,V0648,Auto,rate the cleanliness of your cab,2
R1901,F1901,V0648,Auto,how was the drivers behavior,4
R1902,F1902,V0703,Auto,rate the cleanliness of your cab,4
R1902,F1902,V0703,Auto,how was the drivers behavior,3
R1903,F1903,V0674,Auto,rate the cleanliness of your cab,1
R1903,F1903,V0674,Auto,how was the drivers behavior,4
R1904,F1904,V0291,Four wheeler,rate the cleanliness of your cab,4
R1904,F1904,V0291,Four wheeler,how was the drivers behavior,2
R1906,F1906,V0772,Auto,rate the cleanliness of your cab,4
R1906,F1906,V0772,Auto,how was the drivers behavior,4
R1907,F1907,V0302,Four wheeler,rate the cleanliness of your cab,1
R1907,F1907,V0302,Four wheeler,how was the drivers behavior,2
R1909,F1909,V0620,Four wheeler,rate the cleanliness of your cab,3
R1909,F1909,V0620,Four wheeler,how was the drivers behavior,2
R1910,F1910,V0235,Auto,rate the cleanliness of your cab,4
R1910,F1910,V0235,Auto,how was the drivers behavior,2
R1913,F1913,V0401,Auto,rate the cleanliness of your cab,1
R1913,F1913,V0401,Auto,how was the drivers behavior,2
R1914,F1914,V0487,Auto,rate the cleanliness of your cab,2
R1914,F1914,V0487,Auto,how was the drivers behavior,1
R1915,F1915,V0038,Four wheeler,rate the cleanliness of your cab,1
R1915,F1915,V0038,Four wheeler,how was the drivers behavior,1
R1916,F1916,V0582,Auto,rate the cleanliness of your cab,2
R1916,F1916,V0582,Auto,how was the drivers behavior,4
R1917,F1917,V0383,Four wheeler,rate the cleanliness of your cab,1
R1917,F1917,V0383,Four wheeler,how was the drivers behavior,1
R1918,F1918,V0127,Auto,rate the cleanliness of your cab,3
R1918,F1918,V0127,Auto,how was the drivers behavior,3
R1919,F1919,V0268,Auto,rate the cleanliness of your cab,2
R1919,F1919,V0268,Auto,how was the drivers behavior,2
R1920,F1920,V0437,Auto,rate the cleanliness of your cab,2
R1920,F1920,V0437,Auto,how was the drivers behavior,2
R1922,F1922,V0014,Auto,rate the cleanliness of your cab,2
R1922,F1922,V0014,Auto,how was the drivers behavior,1
R1923,F1923,V0680,Auto,rate the cleanliness of your cab,1
R1923,F1923,V0680,Auto,how was the drivers behavior,3
R1924,F1924,V0463,Auto,rate the cleanliness of your cab,1
R1924,F1924,V0463,Auto,how was the drivers behavior,1
R1925,F1925,V0537,Auto,rate the cleanliness of your cab,3
R1925,F1925,V0537,Auto,how was the drivers behavior,2
R1926,F1926,V0069,Four wheeler,rate the cleanliness of your cab,2
R1926,F1926,V0069,Four wheeler,how was the drivers behavior,1
R1927,F1927,V0435,Four wheeler,rate the cleanliness of your cab,3
R1927,F1927,V0435,Four wheeler,how was the drivers behavior,2
R1929,F1929,V0648,Auto,rate the cleanliness of your cab,2
R1929,F1929,V0648,Auto,how was the drivers behavior,2
R1930,F1930,V0407,Auto,rate the cleanliness of your cab,4
R1930,F1930,V0407,Auto,how was the drivers behavior,1
R1931,F1931,V0719,Auto,rate the cleanliness of your cab,2
R1931,F1931,V0719,Auto,how was the drivers behavior,3
R1932,F1932,V0483,Auto,rate the cleanliness of your cab,2
R1932,F1932,V0483,Auto,how was the drivers behavior,1
R1933,F1933,V0219,Auto,rate the cleanliness of your cab,2
R1933,F1933,V0219,Auto,how was the drivers behavior,3
R1935,F1935,V0844,Four wheeler,rate the cleanliness of your cab,1
R1935,F1935,V0844,Four wheeler,how was the drivers behavior,2
R1936,F1936,V0162,Auto,rate the cleanliness of your cab,2
R1936,F1936,V0162,Auto,how was the drivers behavior,4
R1937,F1937,V0015,Auto,rate the cleanliness of your cab,4
R1937,F1937,V0015,Auto,how was the drivers behavior,3
R1938,F1938,V0265,Four wheeler,rate the cleanliness of your cab,1
R1938,F1938,V0265,Four wheeler,how was the drivers behavior,2
R1939,F1939,V0696,Four wheeler,rate the cleanliness of your cab,2
R1939,F1939,V0696,Four wheeler,how was the drivers behavior,4
R1941,F1941,V0397,Auto,rate the cleanliness of your cab,4
R1941,F1941,V0397,Auto,how was the drivers behavior,1
R1942,F1942,V0698,Auto,rate the cleanliness of your cab,3
R1942,F1942,V0698,Auto,how was the drivers behavior,3
R1943,F1943,V0250,Auto,rate the cleanliness of your cab,1
R1943,F1943,V0250,Auto,how was the drivers behavior,3
R1944,F1944,V0553,Auto,rate the cleanliness of your cab,2
R1944,F1944,V0553,Auto,how was the drivers behavior,1
R1945,F1945,V0559,Auto,rate the cleanliness of your cab,2
R1945,F1945,V0559,Auto,how was the drivers behavior,2
R1947,F1947,V0729,Auto,rate the cleanliness of your cab,1
R1947,F1947,V0729,Auto,how was the drivers behavior,4
R1948,F1948,V0821,Auto,rate the cleanliness of your cab,3
R1948,F1948,V0821,Auto,how was the drivers behavior,3
R1949,F1949,V0769,Four wheeler,rate the cleanliness of your cab,1
R1949,F1949,V0769,Four wheeler,how was the drivers behavior,3
R1950,F1950,V0229,Auto,rate the cleanliness of your cab,3
R1950,F1950,V0229,Auto,how was the drivers behavior,1
R1951,F1951,V0662,Auto,rate the cleanliness of your cab,2
R1951,F1951,V0662,Auto,how was the drivers behavior,4
R1954,F1954,V0068,Auto,rate the cleanliness of your cab,3
R1954,F1954,V0068,Auto,how was the drivers behavior,3
R1955,F1955,V0224,Auto,rate the cleanliness of your cab,4
R1955,F1955,V0224,Auto,how was the drivers behavior,1
R1957,F1957,V0623,Auto,rate the cleanliness of your cab,2
R1957,F1957,V0623,Auto,how was the drivers behavior,1
R1958,F1958,V0542,Auto,rate the cleanliness of your cab,1
R1958,F1958,V0542,Auto,how was the drivers behavior,4
R1959,F1959,V0748,Four wheeler,rate the cleanliness of your cab,4
R1959,F1959,V0748,Four wheeler,how was the drivers behavior,4
R1960,F1960,V0621,Auto,rate the cleanliness of your cab,1
R1960,F1960,V0621,Auto,how was the drivers behavior,4
R1961,F1961,V0757,Auto,rate the cleanliness of your cab,2
R1961,F1961,V0757,Auto,how was the drivers behavior,1
R1962,F1962,V0608,Four wheeler,rate the cleanliness of your cab,2
R1962,F1962,V0608,Four wheeler,how was the drivers behavior,4
R1966,F1966,V0401,Auto,rate the cleanliness of your cab,3
R1966,F1966,V0401,Auto,how was the drivers behavior,4
R1969,F1969,V0492,Auto,rate the cleanliness of your cab,3
R1969,F1969,V0492,Auto,how was the drivers behavior,4
R1970,F1970,V0617,Four wheeler,rate the cleanliness of your cab,3
R1970,F1970,V0617,Four wheeler,how was the drivers behavior,4
R1971,F1971,V0726,Auto,rate the cleanliness of your cab,3
R1971,F1971,V0726,Auto,how was the drivers behavior,1
R1972,F1972,V0140,Auto,rate the cleanliness of your cab,3
R1972,F1972,V0140,Auto,how was the drivers behavior,3
R1974,F1974,V0059,Auto,rate the cleanliness of your cab,1
R1974,F1974,V0059,Auto,how was the drivers behavior,2
R1975,F1975,V0826,Auto,rate the cleanliness of your cab,4
R1975,F1975,V0826,Auto,how was the drivers behavior,2
R1977,F1977,V0435,Four wheeler,rate the cleanliness of your cab,3
R1977,F1977,V0435,Four wheeler,how was the drivers behavior,3
R1978,F1978,V0149,Auto,rate the cleanliness of your cab,2
R1978,F1978,V0149,Auto,how was the drivers behavior,1
R1980,F1980,V0545,Auto,rate the cleanliness of your cab,1
R1980,F1980,V0545,Auto,how was the drivers behavior,1
R1983,F1983,V0605,Auto,rate the cleanliness of your cab,4
R1983,F1983,V0605,Auto,how was the drivers behavior,3
R1987,F1987,V0421,Auto,rate the cleanliness of your cab,4
R1987,F1987,V0421,Auto,how was the drivers behavior,1
R1988,F1988,V0711,Four wheeler,rate the cleanliness of your cab,1
R1988,F1988,V0711,Four wheeler,how was the drivers behavior,1
R1989,F1989,V0247,Auto,rate the cleanliness of your cab,1
R1989,F1989,V0247,Auto,how was the drivers behavior,2
R1990,F1990,V0446,Auto,rate the cleanliness of your cab,1
R1990,F1990,V0446,Auto,how was the drivers behavior,3
R1991,F1991,V0077,Auto,rate the cleanliness of your cab,3
R1991,F1991,V0077,Auto,how was the drivers behavior,4
R1992,F1992,V0341,Four wheeler,rate the cleanliness of your cab,2
R1992,F1992,V0341,Four wheeler,how was the drivers behavior,3
R1993,F1993,V0319,Four wheeler,rate the cleanliness of your cab,2
R1993,F1993,V0319,Four wheeler,how was the drivers behavior,4
R1995,F1995,V0136,Auto,rate the cleanliness of your cab,2
R1995,F1995,V0136,Auto,how was the drivers behavior,1
R1996,F1996,V0303,Auto,rate the cleanliness of your cab,4
R1996,F1996,V0303,Auto,how was the drivers behavior,3
R1999,F1999,V0151,Four wheeler,rate the cleanliness of your cab,3
R1999,F1999,V0151,Four wheeler,how was the drivers behavior,1
R2000,F2000,V0514,Auto,rate the cleanliness of your cab,2
R2000,F2000,V0514,Auto,how was the drivers behavior,4
R2001,F2001,V0084,Four wheeler,rate the cleanliness of your cab,1
R2001,F2001,V0084,Four wheeler,how was the drivers behavior,3
R2002,F2002,V0607,Auto,rate the cleanliness of your cab,4
R2002,F2002,V0607,Auto,how was the drivers behavior,1
R2003,F2003,V0255,Auto,rate the cleanliness of your cab,2
R2003,F2003,V0255,Auto,how was the drivers behavior,4
R2005,F2005,V0141,Auto,rate the cleanliness of your cab,4
R2005,F2005,V0141,Auto,how was the drivers behavior,4
R2006,F2006,V0601,Four wheeler,rate the cleanliness of your cab,2
R2006,F2006,V0601,Four wheeler,how was the drivers behavior,3
R2008,F2008,V0256,Auto,rate the cleanliness of your cab,3
R2008,F2008,V0256,Auto,how was the drivers behavior,4
R2009,F2009,V0314,Auto,rate the cleanliness of your cab,4
R2009,F2009,V0314,Auto,how was the drivers behavior,3
R2011,F2011,V0715,Auto,rate the cleanliness of your cab,4
R2011,F2011,V0715,Auto,how was the drivers behavior,4
R2015,F2015,V0400,Four wheeler,rate the cleanliness of your cab,3
R2015,F2015,V0400,Four wheeler,how was the drivers behavior,4
R2018,F2018,V0536,Auto,rate the cleanliness of your cab,4
R2018,F2018,V0536,Auto,how was the drivers behavior,2
R2019,F2019,V0274,Auto,rate the cleanliness of your cab,1
R2019,F2019,V0274,Auto,how was the drivers behavior,3
R2020,F2020,V0722,Four wheeler,rate the cleanliness of your cab,2
R2020,F2020,V0722,Four wheeler,how was the drivers behavior,1
R2021,F2021,V0599,Auto,rate the cleanliness of your cab,2
R2021,F2021,V0599,Auto,how was the drivers behavior,4
R2022,F2022,V0310,Auto,rate the cleanliness of your cab,3
R2022,F2022,V0310,Auto,how was the drivers behavior,2
R2023,F2023,V0515,Auto,rate the cleanliness of your cab,3
R2023,F2023,V0515,Auto,how was the drivers behavior,1
R2024,F2024,V0048,Auto,rate the cleanliness of your cab,3
R2024,F2024,V0048,Auto,how was the drivers behavior,3
R2026,F2026,V0242,Auto,rate the cleanliness of your cab,1
R2026,F2026,V0242,Auto,how was the drivers behavior,1
R2029,F2029,V0360,Auto,rate the cleanliness of your cab,2
R2029,F2029,V0360,Auto,how was the drivers behavior,3
R2030,F2030,V0847,Auto,rate the cleanliness of your cab,4
R2030,F2030,V0847,Auto,how was the drivers behavior,4
R2031,F2031,V0347,Auto,rate the cleanliness of your cab,2
R2031,F2031,V0347,Auto,how was the drivers behavior,2
R2032,F2032,V0279,Auto,rate the cleanliness of your cab,2
R2032,F2032,V0279,Auto,how was the drivers behavior,3
R2033,F2033,V0374,Auto,rate the cleanliness of your cab,3
R2033,F2033,V0374,Auto,how was the drivers behavior,2
R2035,F2035,V0685,Auto,rate the cleanliness of your cab,3
R2035,F2035,V0685,Auto,how was the drivers behavior,4
R2036,F2036,V0339,Auto,rate the cleanliness of your cab,2
R2036,F2036,V0339,Auto,how was the drivers behavior,1
R2037,F2037,V0829,Four wheeler,rate the cleanliness of your cab,3
R2037,F2037,V0829,Four wheeler,how was the drivers behavior,2
R2038,F2038,V0265,Four wheeler,rate the cleanliness of your cab,3
R2038,F2038,V0265,Four wheeler,how was the drivers behavior,3
R2040,F2040,V0327,Auto,rate the cleanliness of your cab,2
R2040,F2040,V0327,Auto,how was the drivers behavior,2
R2041,F2041,V0417,Auto,rate the cleanliness of your cab,2
R2041,F2041,V0417,Auto,how was the drivers behavior,2
R2042,F2042,V0078,Four wheeler,rate the cleanliness of your cab,3
R2042,F2042,V0078,Four wheeler,how was the drivers behavior,4
R2045,F2045,V0086,Four wheeler,rate the cleanliness of your cab,4
R2045,F2045,V0086,Four wheeler,how was the drivers behavior,2
R2046,F2046,V0648,Auto,rate the cleanliness of your cab,2
R2046,F2046,V0648,Auto,how was the drivers behavior,4
R2047,F2047,V0812,Auto,rate the cleanliness of your cab,1
R2047,F2047,V0812,Auto,how was the drivers behavior,4
R2049,F2049,V0831,Four wheeler,rate the cleanliness of your cab,1
R2049,F2049,V0831,Four wheeler,how was the drivers behavior,4
R2051,F2051,V0749,Auto,rate the cleanliness of your cab,2
R2051,F2051,V0749,Auto,how was the drivers behavior,1
R2053,F2053,V0598,Auto,rate the cleanliness of your cab,2
R2053,F2053,V0598,Auto,how was the drivers behavior,1
R2054,F2054,V0441,Four wheeler,rate the cleanliness of your cab,3
R2054,F2054,V0441,Four wheeler,how was the drivers behavior,3
R2056,F2056,V0499,Auto,rate the cleanliness of your cab,2
R2056,F2056,V0499,Auto,how was the drivers behavior,3
R2057,F2057,V0153,Auto,rate the cleanliness of your cab,1
R2057,F2057,V0153,Auto,how was the drivers behavior,4
R2058,F2058,V0728,Four wheeler,rate the cleanliness of your cab,2
R2058,F2058,V0728,Four wheeler,how was the drivers behavior,1
R2063,F2063,V0677,Auto,rate the cleanliness of your cab,1
R2063,F2063,V0677,Auto,how was the drivers behavior,1
R2064,F2064,V0145,Four wheeler,rate the cleanliness of your cab,1
R2064,F2064,V0145,Four wheeler,how was the drivers behavior,2
R2065,F2065,V0699,Auto,rate the cleanliness of your cab,4
R2065,F2065,V0699,Auto,how was the drivers behavior,4
R2066,F2066,V0845,Auto,rate the cleanliness of your cab,1
