r_id,feedback_id,v_id,v_type,questions,answers
R11637,F5037,V2691,Auto,how was the drivers behavior,2
R11639,F5039,V2541,Bike,rate the use of helmet of your driver,1
R11639,F5039,V2541,Bike,rate the friendliness of your driver,1
R11640,F5040,V2249,Bike,rate the use of helmet of your driver,4
R11640,F5040,V2249,Bike,rate the friendliness of your driver,2
R11641,F5041,V2597,Auto,rate the cleanliness of your cab,3
R11641,F5041,V2597,Auto,how was the drivers behavior,1
R11642,F5042,V2097,Auto,rate the cleanliness of your cab,3
R11642,F5042,V2097,Auto,how was the drivers behavior,2
R11643,F5043,V2079,Auto,rate the cleanliness of your cab,3
R11643,F5043,V2079,Auto,how was the drivers behavior,4
R11645,F5045,V1988,Four wheeler,rate the cleanliness of your cab,2
R11645,F5045,V1988,Four wheeler,how was the drivers behavior,1
R11646,F5046,V2718,Four wheeler,rate the cleanliness of your cab,2
R11646,F5046,V2718,Four wheeler,how was the drivers behavior,2
R11647,F5047,V2411,Auto,rate the cleanliness of your cab,1
R11647,F5047,V2411,Auto,how was the drivers behavior,1
R11648,F5048,V2212,Four wheeler,rate the cleanliness of your cab,2
R11648,F5048,V2212,Four wheeler,how was the drivers behavior,2
R11651,F5051,V2320,Four wheeler,rate the cleanliness of your cab,1
R11651,F5051,V2320,Four wheeler,how was the drivers behavior,4
R11653,F5053,V2537,Four wheeler,rate the cleanliness of your cab,1
R11653,F5053,V2537,Four wheeler,how was the drivers behavior,2
R11656,F5056,V2094,Four wheeler,rate the cleanliness of your cab,3
R11656,F5056,V2094,Four wheeler,how was the drivers behavior,2
R11657,F5057,V2412,Auto,rate the cleanliness of your cab,3
R11657,F5057,V2412,Auto,how was the drivers behavior,4
R11661,F5061,V1902,Auto,rate the cleanliness of your cab,3
R11661,F5061,V1902,Auto,how was the drivers behavior,3
R11662,F5062,V2258,Four wheeler,rate the cleanliness of your cab,4
R11662,F5062,V2258,Four wheeler,how was the drivers behavior,3
R11664,F5064,V2227,Auto,rate the cleanliness of your cab,1
R11664,F5064,V2227,Auto,how was the drivers behavior,3
R11666,F5066,V2729,Four wheeler,rate the cleanliness of your cab,2
R11666,F5066,V2729,Four wheeler,how was the drivers behavior,3
R11667,F5067,V1934,Bike,rate the use of helmet of your driver,2
R11667,F5067,V1934,Bike,rate the friendliness of your driver,4
R11668,F5068,V2045,Auto,rate the cleanliness of your cab,1
R11668,F5068,V2045,Auto,how was the drivers behavior,4
R11669,F5069,V2260,Bike,rate the use of helmet of your driver,3
R11669,F5069,V2260,Bike,rate the friendliness of your driver,4
R11670,F5070,V1943,Auto,rate the cleanliness of your cab,3
R11670,F5070,V1943,Auto,how was the drivers behavior,3
R11672,F5072,V2361,Bike,rate the use of helmet of your driver,2
R11672,F5072,V2361,Bike,rate the friendliness of your driver,1
R11674,F5074,V2248,Auto,rate the cleanliness of your cab,4
R11674,F5074,V2248,Auto,how was the drivers behavior,4
R11676,F5076,V2727,Auto,rate the cleanliness of your cab,3
R11676,F5076,V2727,Auto,how was the drivers behavior,1
R11678,F5078,V2641,Four wheeler,rate the cleanliness of your cab,2
R11678,F5078,V2641,Four wheeler,how was the drivers behavior,3
R11679,F5079,V2717,Auto,rate the cleanliness of your cab,2
R11679,F5079,V2717,Auto,how was the drivers behavior,4
R11680,F5080,V2377,Bike,rate the use of helmet of your driver,3
R11680,F5080,V2377,Bike,rate the friendliness of your driver,3
R11681,F5081,V2230,Four wheeler,rate the cleanliness of your cab,2
R11681,F5081,V2230,Four wheeler,how was the drivers behavior,2
R11683,F5083,V2014,Four wheeler,rate the cleanliness of your cab,4
R11683,F5083,V2014,Four wheeler,how was the drivers behavior,4
R11686,F5086,V2531,Four wheeler,rate the cleanliness of your cab,1
R11686,F5086,V2531,Four wheeler,how was the drivers behavior,3
R11687,F5087,V1947,Bike,rate the use of helmet of your driver,3
R11687,F5087,V1947,Bike,rate the friendliness of your driver,3
R11688,F5088,V2549,Auto,rate the cleanliness of your cab,2
R11688,F5088,V2549,Auto,how was the drivers behavior,1
R11689,F5089,V1800,Auto,rate the cleanliness of your cab,1
R11689,F5089,V1800,Auto,how was the drivers behavior,3
R11690,F5090,V2374,Auto,rate the cleanliness of your cab,1
R11690,F5090,V2374,Auto,how was the drivers behavior,1
R11691,F5091,V2449,Bike,rate the use of helmet of your driver,4
R11691,F5091,V2449,Bike,rate the friendliness of your driver,1
R11692,F5092,V2166,Four wheeler,rate the cleanliness of your cab,1
R11692,F5092,V2166,Four wheeler,how was the drivers behavior,4
R11693,F5093,V2141,Bike,rate the use of helmet of your driver,4
R11693,F5093,V2141,Bike,rate the friendliness of your driver,2
R11694,F5094,V2293,Four wheeler,rate the cleanliness of your cab,4
R11694,F5094,V2293,Four wheeler,how was the drivers behavior,3
R11695,F5095,V2127,Four wheeler,rate the cleanliness of your cab,1
R11695,F5095,V2127,Four wheeler,how was the drivers behavior,1
R11697,F5097,V2127,Four wheeler,rate the cleanliness of your cab,3
R11697,F5097,V2127,Four wheeler,how was the drivers behavior,3
R11701,F5101,V2625,Four wheeler,rate the cleanliness of your cab,2
R11701,F5101,V2625,Four wheeler,how was the drivers behavior,4
R11702,F5102,V2311,Auto,rate the cleanliness of your cab,2
R11702,F5102,V2311,Auto,how was the drivers behavior,1
R11704,F5104,V2230,Four wheeler,rate the cleanliness of your cab,2
R11704,F5104,V2230,Four wheeler,how was the drivers behavior,4
R11705,F5105,V2003,Bike,rate the use of helmet of your driver,3
R11705,F5105,V2003,Bike,rate the friendliness of your driver,1
R11706,F5106,V2268,Four wheeler,rate the cleanliness of your cab,3
R11706,F5106,V2268,Four wheeler,how was the drivers behavior,1
R11709,F5109,V1835,Auto,rate the cleanliness of your cab,3
R11709,F5109,V1835,Auto,how was the drivers behavior,2
R11711,F5111,V2267,Auto,rate the cleanliness of your cab,2
R11711,F5111,V2267,Auto,how was the drivers behavior,1
R11712,F5112,V2067,Auto,rate the cleanliness of your cab,4
R11712,F5112,V2067,Auto,how was the drivers behavior,1
R11713,F5113,V2302,Auto,rate the cleanliness of your cab,3
R11713,F5113,V2302,Auto,how was the drivers behavior,4
R11714,F5114,V2170,Auto,rate the cleanliness of your cab,3
R11714,F5114,V2170,Auto,how was the drivers behavior,2
R11715,F5115,V2385,Four wheeler,rate the cleanliness of your cab,4
R11715,F5115,V2385,Four wheeler,how was the drivers behavior,2
R11716,F5116,V2268,Four wheeler,rate the cleanliness of your cab,2
R11716,F5116,V2268,Four wheeler,how was the drivers behavior,2
R11717,F5117,V2244,Auto,rate the cleanliness of your cab,1
R11717,F5117,V2244,Auto,how was the drivers behavior,4
R11718,F5118,V2128,Bike,rate the use of helmet of your driver,4
R11718,F5118,V2128,Bike,rate the friendliness of your driver,4
R11719,F5119,V2591,Auto,rate the cleanliness of your cab,3
R11719,F5119,V2591,Auto,how was the drivers behavior,3
R11720,F5120,V2307,Bike,rate the use of helmet of your driver,4
R11720,F5120,V2307,Bike,rate the friendliness of your driver,3
R11722,F5122,V2051,Bike,rate the use of helmet of your driver,3
R11722,F5122,V2051,Bike,rate the friendliness of your driver,2
R11723,F5123,V1917,Four wheeler,rate the cleanliness of your cab,1
R11723,F5123,V1917,Four wheeler,how was the drivers behavior,4
R11726,F5126,V2299,Four wheeler,rate the cleanliness of your cab,4
R11726,F5126,V2299,Four wheeler,how was the drivers behavior,1
R11728,F5128,V2635,Auto,rate the cleanliness of your cab,1
R11728,F5128,V2635,Auto,how was the drivers behavior,2
R11730,F5130,V2372,Four wheeler,rate the cleanliness of your cab,1
R11730,F5130,V2372,Four wheeler,how was the drivers behavior,1
R11731,F5131,V2403,Four wheeler,rate the cleanliness of your cab,2
R11731,F5131,V2403,Four wheeler,how was the drivers behavior,1
R11733,F5133,V2463,Bike,rate the use of helmet of your driver,1
R11733,F5133,V2463,Bike,rate the friendliness of your driver,4
R11734,F5134,V2313,Bike,rate the use of helmet of your driver,3
R11734,F5134,V2313,Bike,rate the friendliness of your driver,1
R11736,F5136,V1962,Four wheeler,rate the cleanliness of your cab,2
R11736,F5136,V1962,Four wheeler,how was the drivers behavior,2
R11738,F5138,V2001,Auto,rate the cleanliness of your cab,1
R11738,F5138,V2001,Auto,how was the drivers behavior,2
R11740,F5140,V2105,Auto,rate the cleanliness of your cab,2
R11740,F5140,V2105,Auto,how was the drivers behavior,4
R11741,F5141,V2116,Bike,rate the use of helmet of your driver,1
R11741,F5141,V2116,Bike,rate the friendliness of your driver,1
R11742,F5142,V1952,Auto,rate the cleanliness of your cab,4
R11742,F5142,V1952,Auto,how was the drivers behavior,1
R11743,F5143,V2627,Auto,rate the cleanliness of your cab,4
R11743,F5143,V2627,Auto,how was the drivers behavior,1
R11744,F5144,V2159,Bike,rate the use of helmet of your driver,1
R11744,F5144,V2159,Bike,rate the friendliness of your driver,2
R11745,F5145,V2355,Auto,rate the cleanliness of your cab,1
R11745,F5145,V2355,Auto,how was the drivers behavior,3
R11746,F5146,V2328,Bike,rate the use of helmet of your driver,2
R11746,F5146,V2328,Bike,rate the friendliness of your driver,1
R11747,F5147,V2215,Bike,rate the use of helmet of your driver,4
R11747,F5147,V2215,Bike,rate the friendliness of your driver,2
R11748,F5148,V2268,Four wheeler,rate the cleanliness of your cab,1
R11748,F5148,V2268,Four wheeler,how was the drivers behavior,2
R11750,F5150,V2337,Auto,rate the cleanliness of your cab,2
R11750,F5150,V2337,Auto,how was the drivers behavior,4
R11752,F5152,V1893,Auto,rate the cleanliness of your cab,4
R11752,F5152,V1893,Auto,how was the drivers behavior,3
R11753,F5153,V2078,Auto,rate the cleanliness of your cab,3
R11753,F5153,V2078,Auto,how was the drivers behavior,4
R11754,F5154,V2598,Auto,rate the cleanliness of your cab,3
R11754,F5154,V2598,Auto,how was the drivers behavior,4
R11755,F5155,V2743,Auto,rate the cleanliness of your cab,4
R11755,F5155,V2743,Auto,how was the drivers behavior,2
R11756,F5156,V2379,Auto,rate the cleanliness of your cab,2
R11756,F5156,V2379,Auto,how was the drivers behavior,3
R11757,F5157,V1842,Four wheeler,rate the cleanliness of your cab,2
R11757,F5157,V1842,Four wheeler,how was the drivers behavior,2
R11758,F5158,V2318,Bike,rate the use of helmet of your driver,2
R11758,F5158,V2318,Bike,rate the friendliness of your driver,2
R11759,F5159,V2068,Auto,rate the cleanliness of your cab,1
R11759,F5159,V2068,Auto,how was the drivers behavior,4
R11760,F5160,V2636,Auto,rate the cleanliness of your cab,1
R11760,F5160,V2636,Auto,how was the drivers behavior,1
R11763,F5163,V2495,Bike,rate the use of helmet of your driver,4
R11763,F5163,V2495,Bike,rate the friendliness of your driver,1
R11764,F5164,V1764,Auto,rate the cleanliness of your cab,1
R11764,F5164,V1764,Auto,how was the drivers behavior,2
R11766,F5166,V2163,Four wheeler,rate the cleanliness of your cab,4
R11766,F5166,V2163,Four wheeler,how was the drivers behavior,4
R11768,F5168,V2447,Four wheeler,rate the cleanliness of your cab,4
R11768,F5168,V2447,Four wheeler,how was the drivers behavior,4
R11769,F5169,V2649,Auto,rate the cleanliness of your cab,3
R11769,F5169,V2649,Auto,how was the drivers behavior,4
R11770,F5170,V2180,Bike,rate the use of helmet of your driver,2
R11770,F5170,V2180,Bike,rate the friendliness of your driver,3
R11773,F5173,V1863,Bike,rate the use of helmet of your driver,2
R11773,F5173,V1863,Bike,rate the friendliness of your driver,3
R11774,F5174,V2043,Auto,rate the cleanliness of your cab,1
R11774,F5174,V2043,Auto,how was the drivers behavior,1
R11775,F5175,V2744,Bike,rate the use of helmet of your driver,2
R11775,F5175,V2744,Bike,rate the friendliness of your driver,1
R11776,F5176,V1934,Bike,rate the use of helmet of your driver,1
R11776,F5176,V1934,Bike,rate the friendliness of your driver,4
R11777,F5177,V1888,Auto,rate the cleanliness of your cab,3
R11777,F5177,V1888,Auto,how was the drivers behavior,3
R11778,F5178,V2557,Bike,rate the use of helmet of your driver,4
R11778,F5178,V2557,Bike,rate the friendliness of your driver,2
R11779,F5179,V2174,Bike,rate the use of helmet of your driver,2
R11779,F5179,V2174,Bike,rate the friendliness of your driver,4
R11780,F5180,V2606,Bike,rate the use of helmet of your driver,3
R11780,F5180,V2606,Bike,rate the friendliness of your driver,3
R11781,F5181,V2360,Auto,rate the cleanliness of your cab,4
R11781,F5181,V2360,Auto,how was the drivers behavior,3
R11783,F5183,V2745,Auto,rate the cleanliness of your cab,3
R11783,F5183,V2745,Auto,how was the drivers behavior,3
R11784,F5184,V2490,Bike,rate the use of helmet of your driver,1
R11784,F5184,V2490,Bike,rate the friendliness of your driver,2
R11787,F5187,V2655,Four wheeler,rate the cleanliness of your cab,4
R11787,F5187,V2655,Four wheeler,how was the drivers behavior,1
R11789,F5189,V2488,Four wheeler,rate the cleanliness of your cab,3
R11789,F5189,V2488,Four wheeler,how was the drivers behavior,4
R11792,F5192,V2089,Auto,rate the cleanliness of your cab,2
R11792,F5192,V2089,Auto,how was the drivers behavior,1
R11793,F5193,V2738,Four wheeler,rate the cleanliness of your cab,3
R11793,F5193,V2738,Four wheeler,how was the drivers behavior,4
R11796,F5196,V2151,Auto,rate the cleanliness of your cab,2
R11796,F5196,V2151,Auto,how was the drivers behavior,3
R11797,F5197,V2448,Bike,rate the use of helmet of your driver,4
R11797,F5197,V2448,Bike,rate the friendliness of your driver,4
R11798,F5198,V1806,Auto,rate the cleanliness of your cab,2
R11798,F5198,V1806,Auto,how was the drivers behavior,2
R11799,F5199,V2319,Bike,rate the use of helmet of your driver,2
R11799,F5199,V2319,Bike,rate the friendliness of your driver,2
R11800,F5200,V2589,Auto,rate the cleanliness of your cab,4
R11800,F5200,V2589,Auto,how was the drivers behavior,4
R11801,F5201,V2297,Four wheeler,rate the cleanliness of your cab,1
R11801,F5201,V2297,Four wheeler,how was the drivers behavior,2
R11803,F5203,V2043,Auto,rate the cleanliness of your cab,4
R11803,F5203,V2043,Auto,how was the drivers behavior,2
R11805,F5205,V2180,Bike,rate the use of helmet of your driver,3
R11805,F5205,V2180,Bike,rate the friendliness of your driver,1
R11808,F5208,V2003,Bike,rate the use of helmet of your driver,1
R11808,F5208,V2003,Bike,rate the friendliness of your driver,3
R11810,F5210,V2472,Auto,rate the cleanliness of your cab,4
R11810,F5210,V2472,Auto,how was the drivers behavior,1
R11812,F5212,V2066,Bike,rate the use of helmet of your driver,3
R11812,F5212,V2066,Bike,rate the friendliness of your driver,2
R11814,F5214,V2069,Bike,rate the use of helmet of your driver,1
R11814,F5214,V2069,Bike,rate the friendliness of your driver,2
R11815,F5215,V2038,Bike,rate the use of helmet of your driver,3
R11815,F5215,V2038,Bike,rate the friendliness of your driver,4
R11816,F5216,V2032,Auto,rate the cleanliness of your cab,1
R11816,F5216,V2032,Auto,how was the drivers behavior,2
R11817,F5217,V2380,Auto,rate the cleanliness of your cab,1
R11817,F5217,V2380,Auto,how was the drivers behavior,1
R11818,F5218,V2591,Auto,rate the cleanliness of your cab,1
R11818,F5218,V2591,Auto,how was the drivers behavior,2
R11820,F5220,V2150,Four wheeler,rate the cleanliness of your cab,4
R11820,F5220,V2150,Four wheeler,how was the drivers behavior,2
R11821,F5221,V2685,Auto,rate the cleanliness of your cab,3
R11821,F5221,V2685,Auto,how was the drivers behavior,2
R11822,F5222,V1971,Auto,rate the cleanliness of your cab,3
R11822,F5222,V1971,Auto,how was the drivers behavior,1
R11825,F5225,V2586,Auto,rate the cleanliness of your cab,3
R11825,F5225,V2586,Auto,how was the drivers behavior,4
R11826,F5226,V2152,Bike,rate the use of helmet of your driver,2
R11826,F5226,V2152,Bike,rate the friendliness of your driver,1
R11827,F5227,V1983,Bike,rate the use of helmet of your driver,1
R11827,F5227,V1983,Bike,rate the friendliness of your driver,1
R11828,F5228,V2534,Bike,rate the use of helmet of your driver,2
R11828,F5228,V2534,Bike,rate the friendliness of your driver,1
R11829,F5229,V2188,Four wheeler,rate the cleanliness of your cab,2
R11829,F5229,V2188,Four wheeler,how was the drivers behavior,2
R11830,F5230,V2504,Auto,rate the cleanliness of your cab,2
R11830,F5230,V2504,Auto,how was the drivers behavior,1
R11832,F5232,V2261,Auto,rate the cleanliness of your cab,3
R11832,F5232,V2261,Auto,how was the drivers behavior,1
R11833,F5233,V2716,Bike,rate the use of helmet of your driver,1
R11833,F5233,V2716,Bike,rate the friendliness of your driver,2
R11834,F5234,V2509,Bike,rate the use of helmet of your driver,3
R11834,F5234,V2509,Bike,rate the friendliness of your driver,1
R11835,F5235,V2085,Four wheeler,rate the cleanliness of your cab,4
R11835,F5235,V2085,Four wheeler,how was the drivers behavior,4
R11836,F5236,V2546,Auto,rate the cleanliness of your cab,2
R11836,F5236,V2546,Auto,how was the drivers behavior,3
R11837,F5237,V2373,Four wheeler,rate the cleanliness of your cab,3
R11837,F5237,V2373,Four wheeler,how was the drivers behavior,1
R11838,F5238,V2747,Four wheeler,rate the cleanliness of your cab,2
R11838,F5238,V2747,Four wheeler,how was the drivers behavior,1
R11840,F5240,V2658,Bike,rate the use of helmet of your driver,1
R11840,F5240,V2658,Bike,rate the friendliness of your driver,4
R11841,F5241,V2195,Bike,rate the use of helmet of your driver,3
R11841,F5241,V2195,Bike,rate the friendliness of your driver,1
R11843,F5243,V2486,Four wheeler,rate the cleanliness of your cab,3
